province_state,country_region,date,latitude,longitude,sub_region1_name,location_geom,confirmed,deaths,recovered,active
Bihar,India,2020-04-25,25.416667,85.166667,Bihar,POINT(85.166667 25.416667),0,0,0,0
Bihar,India,2020-03-12,24.95,84.01,Bihar,POINT(84.01 24.95),0,0,0,0
Bihar,India,2020-04-05,24.95,84.01,Bihar,POINT(84.01 24.95),0,0,0,0
Bihar,India,2020-04-06,25.91667,84.75,Bihar,POINT(84.75 25.91667),0,0,0,0
Bihar,India,2020-03-21,25.91667,84.75,Bihar,POINT(84.75 25.91667),0,0,0,0
Bihar,India,2020-03-01,26.5167,85.3,Bihar,POINT(85.3 26.5167),0,0,0,0
Bihar,India,2020-04-04,26.5167,85.3,Bihar,POINT(85.3 26.5167),0,0,0,0
Bihar,India,2020-04-12,26.5167,85.3,Bihar,POINT(85.3 26.5167),0,0,0,0
Bihar,India,2020-03-07,25.13,85.85,Bihar,POINT(85.85 25.13),0,0,0,0
Bihar,India,2020-03-23,25.13,85.85,Bihar,POINT(85.85 25.13),0,0,0,0
Bihar,India,2020-03-25,25.883333,86.6,Bihar,POINT(86.6 25.883333),0,0,0,0
Bihar,India,2020-04-30,25.883333,86.6,Bihar,POINT(86.6 25.883333),0,0,0,0
Bihar,India,2020-03-29,26.133333,86.6,Bihar,POINT(86.6 26.133333),0,0,0,0
Bihar,India,2020-04-08,26.6,85.483333,Bihar,POINT(85.483333 26.6),0,0,0,0
Bihar,India,2020-03-02,26.6,85.483333,Bihar,POINT(85.483333 26.6),0,0,0,0
Bihar,India,2020-03-25,26.2,84.4,Bihar,POINT(84.4 26.2),0,0,0,0
Chandigarh,India,2020-03-06,30.736389,76.788333,Chandigarh,POINT(76.788333 30.736389),0,0,0,0
Chhattisgarh,India,2020-03-27,18.75,80.683333,Chhattisgarh,POINT(80.683333 18.75),0,0,0,0
Chhattisgarh,India,2020-03-18,18.75,80.683333,Chhattisgarh,POINT(80.683333 18.75),0,0,0,0
Chhattisgarh,India,2020-03-21,21.67,82.17,Chhattisgarh,POINT(82.17 21.67),0,0,0,0
Chhattisgarh,India,2020-03-31,21.67,82.17,Chhattisgarh,POINT(82.17 21.67),0,0,0,0
Chhattisgarh,India,2020-04-02,21.67,82.17,Chhattisgarh,POINT(82.17 21.67),0,0,0,0
Chhattisgarh,India,2020-03-03,21.67,82.17,Chhattisgarh,POINT(82.17 21.67),0,0,0,0
Chhattisgarh,India,2020-03-15,20.729564,81.20193,Chhattisgarh,POINT(81.20193 20.729564),0,0,0,0
Chhattisgarh,India,2020-03-08,23.758,83.685,Chhattisgarh,POINT(83.685 23.758),0,0,0,0
Chhattisgarh,India,2020-03-02,23.758,83.685,Chhattisgarh,POINT(83.685 23.758),0,0,0,0
Chhattisgarh,India,2020-04-09,22.383333,82.133333,Chhattisgarh,POINT(82.133333 22.383333),0,0,0,0
Chhattisgarh,India,2020-03-19,22.383333,82.133333,Chhattisgarh,POINT(82.133333 22.383333),0,0,0,0
Chhattisgarh,India,2020-03-05,18.9,81.35,Chhattisgarh,POINT(81.35 18.9),0,0,0,0
Chhattisgarh,India,2020-03-29,18.9,81.35,Chhattisgarh,POINT(81.35 18.9),0,0,0,0
Chhattisgarh,India,2020-03-20,20.633,82.067,Chhattisgarh,POINT(82.067 20.633),0,0,0,0
Chhattisgarh,India,2020-04-03,20.633,82.067,Chhattisgarh,POINT(82.067 20.633),0,0,0,0
Chhattisgarh,India,2020-04-26,22.016944,82.566944,Chhattisgarh,POINT(82.566944 22.016944),0,0,0,0
Chhattisgarh,India,2020-03-04,22.016667,81.25,Chhattisgarh,POINT(81.25 22.016667),0,0,0,0
Chhattisgarh,India,2020-03-15,20.271944,81.493056,Chhattisgarh,POINT(81.493056 20.271944),0,0,0,0
Chhattisgarh,India,2020-03-08,20.271944,81.493056,Chhattisgarh,POINT(81.493056 20.271944),0,0,0,0
Chhattisgarh,India,2020-03-13,19.6,81.67,Chhattisgarh,POINT(81.67 19.6),0,0,0,0
Chhattisgarh,India,2020-03-04,21.1,82.1,Chhattisgarh,POINT(82.1 21.1),0,0,0,0
Chhattisgarh,India,2020-04-23,22.067,81.67,Chhattisgarh,POINT(81.67 22.067),0,0,0,0
Chhattisgarh,India,2020-03-19,22.067,81.67,Chhattisgarh,POINT(81.67 22.067),0,0,0,0
Chhattisgarh,India,2020-03-12,22.067,81.67,Chhattisgarh,POINT(81.67 22.067),0,0,0,0
Chhattisgarh,India,2020-04-13,21.9,83.4,Chhattisgarh,POINT(83.4 21.9),0,0,0,0
Chhattisgarh,India,2020-04-14,21.166667,81,Chhattisgarh,POINT(81 21.166667),0,0,0,0
Chhattisgarh,India,2020-03-08,21.166667,81,Chhattisgarh,POINT(81 21.166667),0,0,0,0
Chhattisgarh,India,2020-04-23,20.916667,82,Chhattisgarh,POINT(82 20.916667),0,0,0,0
Chhattisgarh,India,2020-03-17,18.4,81.666667,Chhattisgarh,POINT(81.666667 18.4),0,0,0,0
Chhattisgarh,India,2020-04-12,18.4,81.666667,Chhattisgarh,POINT(81.666667 18.4),0,0,0,0
Chhattisgarh,India,2020-03-07,23.116667,83.2,Chhattisgarh,POINT(83.2 23.116667),0,0,0,0
Chhattisgarh,India,2020-03-16,23.217,82.85,Chhattisgarh,POINT(82.85 23.217),0,0,0,0
Chhattisgarh,India,2020-04-24,23.217,82.85,Chhattisgarh,POINT(82.85 23.217),0,0,0,0
Delhi,India,2020-03-11,28.645,77.245,Delhi,POINT(77.245 28.645),0,0,0,0
Delhi,India,2020-03-13,28.645,77.245,Delhi,POINT(77.245 28.645),0,0,0,0
Delhi,India,2020-03-28,28.64,77.29,Delhi,POINT(77.29 28.64),0,0,0,0
Delhi,India,2020-04-02,28.6715,77.2981,Delhi,POINT(77.2981 28.6715),0,0,0,0
Delhi,India,2020-03-10,28.6874,77.2602,Delhi,POINT(77.2602 28.6874),0,0,0,0
Delhi,India,2020-03-28,28.6874,77.2602,Delhi,POINT(77.2602 28.6874),0,0,0,0
Delhi,India,2020-04-11,28.676314,77.224977,Delhi,POINT(77.224977 28.676314),0,0,0,0
Delhi,India,2020-03-14,28.676314,77.224977,Delhi,POINT(77.224977 28.676314),0,0,0,0
Delhi,India,2020-03-03,28.6964,77.1271,Delhi,POINT(77.1271 28.6964),0,0,0,0
Delhi,India,2020-04-11,28.5549,77.1919,Delhi,POINT(77.1919 28.5549),0,0,0,0
Delhi,India,2020-03-31,28.5549,77.1919,Delhi,POINT(77.1919 28.5549),0,0,0,0
Delhi,India,2020-04-29,28.6026,77.0825,Delhi,POINT(77.0825 28.6026),0,0,0,0
Delhi,India,2020-03-09,28.6026,77.0825,Delhi,POINT(77.0825 28.6026),0,0,0,0
Delhi,India,2020-03-19,28.660833,77.100833,Delhi,POINT(77.100833 28.660833),0,0,0,0
Dadra and Nagar Haveli and Daman and Diu,India,2020-03-15,20.42,72.83,Dadra and Nagar Haveli and Daman and Diu,POINT(72.83 20.42),0,0,0,0
Dadra and Nagar Haveli and Daman and Diu,India,2020-03-02,20.27,73.02,Dadra and Nagar Haveli and Daman and Diu,POINT(73.02 20.27),0,0,0,0
Dadra and Nagar Haveli and Daman and Diu,India,2020-03-08,20.27,73.02,Dadra and Nagar Haveli and Daman and Diu,POINT(73.02 20.27),0,0,0,0
Goa,India,2020-03-13,15.4938,73.8245,Goa,POINT(73.8245 15.4938),0,0,0,0
Goa,India,2020-03-29,15.4938,73.8245,Goa,POINT(73.8245 15.4938),0,0,0,0
Goa,India,2020-04-11,15.2724,73.9583,Goa,POINT(73.9583 15.2724),0,0,0,0
Goa,India,2020-03-26,15.2724,73.9583,Goa,POINT(73.9583 15.2724),0,0,0,0
Gujarat,India,2020-04-29,23.03,72.58,Gujarat,POINT(72.58 23.03),2777,137,263,2377
Gujarat,India,2020-04-10,23.03,72.58,Gujarat,POINT(72.58 23.03),0,0,0,0
Gujarat,India,2020-03-14,22.57,72.93,Gujarat,POINT(72.93 22.57),0,0,0,0
Gujarat,India,2020-03-08,20.866667,70.75,Gujarat,POINT(70.75 20.866667),0,0,0,0
Gujarat,India,2020-04-10,20.866667,70.75,Gujarat,POINT(70.75 20.866667),0,0,0,0
Gujarat,India,2020-03-25,21.770278,72.143056,Gujarat,POINT(72.143056 21.770278),0,0,0,0
Gujarat,India,2020-04-27,24.173056,72.431389,Gujarat,POINT(72.431389 24.173056),28,1,1,26
Gujarat,India,2020-03-18,21.75,73,Gujarat,POINT(73 21.75),0,0,0,0
Gujarat,India,2020-04-23,20.75,73.75,Gujarat,POINT(73.75 20.75),0,0,0,0
Gujarat,India,2020-04-06,20.75,73.75,Gujarat,POINT(73.75 20.75),0,0,0,0
Gujarat,India,2020-04-28,20.75,73.75,Gujarat,POINT(73.75 20.75),2,0,0,2
Gujarat,India,2020-04-13,22.2,69.65,Gujarat,POINT(69.65 22.2),0,0,0,0
Gujarat,India,2020-04-14,22.2,69.65,Gujarat,POINT(69.65 22.2),0,0,0,0
Gujarat,India,2020-04-25,22.25,70,Gujarat,POINT(70 22.25),0,0,0,0
Gujarat,India,2020-04-01,22.25,70,Gujarat,POINT(70 22.25),0,0,0,0
Gujarat,India,2020-04-11,23.915,70.367,Gujarat,POINT(70.367 23.915),0,0,0,0
Gujarat,India,2020-03-21,23.915,70.367,Gujarat,POINT(70.367 23.915),0,0,0,0
Gujarat,India,2020-04-11,22.75,72.683333,Gujarat,POINT(72.683333 22.75),0,0,0,0
Gujarat,India,2020-04-23,22.75,72.683333,Gujarat,POINT(72.683333 22.75),0,0,0,0
Gujarat,India,2020-04-02,22.75,72.683333,Gujarat,POINT(72.683333 22.75),0,0,0,0
Gujarat,India,2020-04-09,22.824488,70.936662,Gujarat,POINT(70.936662 22.824488),0,0,0,0
Gujarat,India,2020-03-11,21.87,73.5,Gujarat,POINT(73.5 21.87),0,0,0,0
Gujarat,India,2020-04-16,21.87,73.5,Gujarat,POINT(73.5 21.87),0,0,0,0
Gujarat,India,2020-03-05,21.87,73.5,Gujarat,POINT(73.5 21.87),0,0,0,0
Gujarat,India,2020-03-06,21.63,69.6,Gujarat,POINT(69.6 21.63),0,0,0,0
Gujarat,India,2020-03-01,21.63,69.6,Gujarat,POINT(69.6 21.63),0,0,0,0
Gujarat,India,2020-04-22,24.0283,73.0414,Gujarat,POINT(73.0414 24.0283),0,0,0,0
Gujarat,India,2020-03-19,23.5,73.25,Gujarat,POINT(73.25 23.5),0,0,0,0
Gujarat,India,2020-04-18,22.73,71.51,Gujarat,POINT(71.51 22.73),0,0,0,0
Gujarat,India,2020-04-09,20.61005,72.925872,Gujarat,POINT(72.925872 20.61005),0,0,0,0
Himachal Pradesh,India,2020-03-12,31.69,76.52,Himachal Pradesh,POINT(76.52 31.69),0,0,0,0
Himachal Pradesh,India,2020-04-17,31.69,76.52,Himachal Pradesh,POINT(76.52 31.69),0,0,0,0
Himachal Pradesh,India,2020-04-22,31.583333,78.416667,Himachal Pradesh,POINT(78.416667 31.583333),0,0,0,0
Himachal Pradesh,India,2020-03-28,31.583333,78.416667,Himachal Pradesh,POINT(78.416667 31.583333),0,0,0,0
Himachal Pradesh,India,2020-04-01,31.583333,78.416667,Himachal Pradesh,POINT(78.416667 31.583333),0,0,0,0
Himachal Pradesh,India,2020-03-07,32.216667,76.316667,Himachal Pradesh,POINT(76.316667 32.216667),0,0,0,0
Himachal Pradesh,India,2020-03-06,32,77.25,Himachal Pradesh,POINT(77.25 32),0,0,0,0
Himachal Pradesh,India,2020-03-26,32,77.25,Himachal Pradesh,POINT(77.25 32),0,0,0,0
Himachal Pradesh,India,2020-03-26,32.5,77.833333,Himachal Pradesh,POINT(77.833333 32.5),0,0,0,0
Himachal Pradesh,India,2020-04-01,31.709389,76.931694,Himachal Pradesh,POINT(76.931694 31.709389),0,0,0,0
Himachal Pradesh,India,2020-04-03,30.9059,77.0925,Himachal Pradesh,POINT(77.0925 30.9059),0,0,0,0
Himachal Pradesh,India,2020-03-31,30.9059,77.0925,Himachal Pradesh,POINT(77.0925 30.9059),0,0,0,0
Himachal Pradesh,India,2020-03-03,31.58369,76.19283,Himachal Pradesh,POINT(76.19283 31.58369),0,0,0,0
Haryana,India,2020-04-03,30.416667,77.166667,Haryana,POINT(77.166667 30.416667),0,0,0,0
Haryana,India,2020-04-28,28.7833,76.1333,Haryana,POINT(76.1333 28.7833),3,0,2,1
Haryana,India,2020-04-11,28.7833,76.1333,Haryana,POINT(76.1333 28.7833),0,0,0,0
Haryana,India,2020-03-18,28.7833,76.1333,Haryana,POINT(76.1333 28.7833),0,0,0,0
Haryana,India,2020-03-09,28.46292,77.3716,Haryana,POINT(77.3716 28.46292),0,0,0,0
Haryana,India,2020-04-29,28.46292,77.3716,Haryana,POINT(77.3716 28.46292),46,0,41,5
Haryana,India,2020-04-22,28.46292,77.3716,Haryana,POINT(77.3716 28.46292),0,0,0,0
Haryana,India,2020-03-03,29.31,75.27,Haryana,POINT(75.27 29.31),0,0,0,0
Haryana,India,2020-04-02,29.31,75.27,Haryana,POINT(75.27 29.31),0,0,0,0
Haryana,India,2020-04-10,28.25,77.166667,Haryana,POINT(77.166667 28.25),0,0,0,0
Haryana,India,2020-04-01,29.16667,75.75,Haryana,POINT(75.75 29.16667),0,0,0,0
Haryana,India,2020-04-27,29.16667,75.75,Haryana,POINT(75.75 29.16667),4,0,2,2
Haryana,India,2020-04-13,29.31,76.32,Haryana,POINT(76.32 29.31),0,0,0,0
